,id,titulo,moneda,precio_usado,marca,modelo,version,condicion,anio_vehiculo,kilometraje,potencia,transmision,control_traccion,tipo_combustible,puertas,aire_acondicionado,color,tienda_oficial,id_seller,nickname,fecha_baja_publicacion,tipo_anuncio,enlace_publicacion,cat_kilometros,segmento_economico,precio_nuevo,depreciacion
1184,MLU639610417,Chevrolet Onix ,USD,11490.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2017,147000,78 hp,Manual,Delantera,Nafta,5,Sí,Gris,Usados Fidocar,1198841881,USADOS FIDOCAR,2024-09-03T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-639610417-chevrolet-onix-_JM,Bastante kilometraje,Gama media,18990.0,39.494470774091624
1185,MLU685115040,Chevrolet Onix 1.0 Lt,USD,11500.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,154000,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,1621514483,EFINEGOCIOS,2024-10-29T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-685115040-chevrolet-onix-10-lt-_JM,Bastante kilometraje,Gama media,18990.0,39.44181147972618
1186,MLU682655910,Chevrolet Onix Premier Plus 2021 Automotora Union,USD,21900.0,Chevrolet,Onix plus,1.0T Premier At,Usado,2021,59300,115 hp,Automática,Delantera,Nafta,4,Sí,Plateado,Tienda no oficial,171524902,AUTOMOTORA UNION,2024-10-13T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-682655910-chevrolet-onix-premier-plus-2021-automotora-union-_JM,Moderado kilometraje,Gama media,26490.0,17.327293318233295
1187,MLU685661618,Chevrolet Onix Lt 1.0 5 Puertas,USD,12900.0,Chevrolet,Onix,Ltz,Usado,2017,69423,potencia_no_especificado,Automática,Delantera,Nafta,5,Sí,Gris,Shopping de Autos,166048088,SHOPPINGDEAUTOS01,2025-07-03T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-685661618-chevrolet-onix-lt-10-5-puertas-_JM,Moderado kilometraje,Gama media,23190.0,44.372574385511
1188,MLU685638320,Chevrolet Onix 1.0t Rs,USD,19990.0,Chevrolet,Onix,1.0t Rs,Usado,2021,45000,115 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,231945415,RENZO PIT,2024-08-02T04:00:10.029Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-685638320-chevrolet-onix-10t-rs-_JM,Pocos kilometraje,Gama media,23690.0,15.618404390037991
1189,MLU687109790,Chevrolet Onix 2018 1.0 Lt 78cv,USD,12800.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,138000,78 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,487346870,AUTOMOVILES19500,2024-11-12T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687109790-chevrolet-onix-2018-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,32.59610321221695
1190,MLU642602913,"Chevrolet Onix  Lt 1.0 Caja Sexta,tomo Menor,financio",USD,13300.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,77000,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,58204003,SEIKO2015,2024-08-12T04:00:35.155Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642602913-chevrolet-onix-lt-10-caja-sextatomo-menorfinancio-_JM,Moderado kilometraje,Gama media,18990.0,29.96313849394418
1191,MLU686559474,Chevrolet Onix 2016 1.0 Lt 78cv,USD,10900.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2016,112000,78 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,175478326,RENZO CARRABS,2024-08-10T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-686559474-chevrolet-onix-2016-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,42.6013691416535
1192,MLU684609718,Chevrolet Onix 1.0t Hb Ltz,USD,19400.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2023,41000,115 hp,Manual,Delantera,Nafta,4,Sí,Plateado,Tienda no oficial,1526805477,ORTIZRICARDO20231028125218,2024-07-26T18:24:05.648Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-684609718-chevrolet-onix-10t-hb-ltz-_JM,Pocos kilometraje,Gama media,23023.333333333332,15.737657448964814
1193,MLU641836405,Chevrolet Onix 2022 1.0t Hb Ltz,USD,19800.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2022,40900,115 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,215139731,LEANDROLLUVIERA,2024-07-31T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-641836405-chevrolet-onix-2022-10t-hb-ltz-_JM,Pocos kilometraje,Gama media,23023.333333333332,14.000289561314606
1194,MLU642618047,Chevrolet Onix 2024 1.0t Rs,USD,21500.0,Chevrolet,Onix,1.0t Rs,Usado,2024,6000,115 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,577185563,BUVI534941,2024-08-11T04:02:47.261Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642618047-chevrolet-onix-2024-10t-rs-_JM,Como nuevo,Gama media,23690.0,9.244406922752216
1195,MLU681644128,Chevrolet Onix Ltz 1.0 Turbo C/64925,USD,21490.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2024,4758,115 hp,Manual,Delantera,Nafta,4,Sí,Gris,CARPER USADOS,533261160,CARPERUSADOS2,2024-10-03T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-681644128-chevrolet-onix-ltz-10-turbo-c64925-_JM,Como nuevo,Gama media,23023.333333333332,6.6599102359924665
1196,MLU683329228,Chevrolet Onix Lt 1.0 C/64184,USD,11390.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2016,126500,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,CARPER USADOS,535071056,CARPER USADOS,2024-10-17T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-683329228-chevrolet-onix-lt-10-c64184-_JM,Bastante kilometraje,Gama media,18990.0,40.02106371774618
1197,MLU640290143,Chevrolet Onix Lt 1.0 C/64050,USD,12590.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,102422,78 hp,Manual,Delantera,Nafta,5,Sí,Gris,CARPER USADOS,535071056,CARPER USADOS,2024-09-20T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-640290143-chevrolet-onix-lt-10-c64050-_JM,Bastante kilometraje,Gama media,18990.0,33.70194839389152
1198,MLU685853958,Chevrolet Onix Plus 1.0t Premier At,USD,21000.0,Chevrolet,Onix plus,1.0T Premier At,Usado,2020,46400,115 hp,Automática,Delantera,Nafta,4,Sí,Azul,Tienda no oficial,136893335,HERNANDEZGASTON20,2024-08-21T02:10:36.404Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-685853958-chevrolet-onix-plus-10t-premier-at-_JM,Pocos kilometraje,Gama media,26490.0,20.724801812004532
1199,MLU685877770,Chevrolet Onix 1.0 Lt 78cv,USD,12000.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2019,138000,78 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,1853835861,SA20240612142239,2024-08-03T04:03:30.470Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-685877770-chevrolet-onix-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,36.808846761453395
1200,MLU685873302,Chevrolet Onix Lt 1.0 C/65010,USD,12490.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,112973,78 hp,Manual,Delantera,Nafta,5,Sí,Gris,CARPER USADOS,129721160,CARPER.,2024-11-01T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-685873302-chevrolet-onix-lt-10-c65010-_JM,Bastante kilometraje,Gama media,18990.0,34.228541337546076
1201,MLU642567885,Chevrolet Onix 2024 1.0t Rs,USD,21500.0,Chevrolet,Onix,1.0t Rs,Usado,2024,11800,115 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,149487715,GONZALO.MC,2024-08-11T04:00:10.353Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642567885-chevrolet-onix-2024-10t-rs-_JM,Como nuevo,Gama media,23690.0,9.244406922752216
1202,MLU642490751,Chevrolet Onix Ls 2021 ,USD,16900.0,Chevrolet,Onix,Ls,Usado,2021,19990,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Blanco,Tienda no oficial,139638480,SILCA_SA,2024-11-06T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-642490751-chevrolet-onix-ls-2021-_JM,Pocos kilometraje,Gama media,17490.0,3.3733562035448825
1203,MLU686068642,Chevrolet Onix Ls 1.2 2020 Impecable! Aerocar,USD,16490.0,Chevrolet,Onix,Ls,Usado,2020,49000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Naranja,Tienda no oficial,143556709,AEROCAR2013,2024-11-02T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-686068642-chevrolet-onix-ls-12-2020-impecable-aerocar-_JM,Pocos kilometraje,Gama media,17490.0,5.717552887364208
1204,MLU676726796,Chevrolet Onix Lt 2018 Blanco 5 Puertas,USD,14500.0,Chevrolet,Onix,LT,Usado,2018,76197,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Blanco,Tienda no oficial,238331537,SILCA_2,2024-08-16T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-676726796-chevrolet-onix-lt-2018-blanco-5-puertas-_JM,Moderado kilometraje,Gama media,18990.0,23.644023170089522
1205,MLU681488784,Chevrolet Onix Ls 2023,USD,15800.0,Chevrolet,Onix,Ls,Usado,2023,10000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Plateado,Tienda no oficial,177773150,AUTOMAX URUGUAY,2024-10-02T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-681488784-chevrolet-onix-ls-2023-_JM,Como nuevo,Gama media,17490.0,9.662664379645513
1206,MLU675881874,Chevrolet Onix 2022 1.0t Hb Ltz,USD,20900.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2022,15500,115 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,384360201,AMAYA FABIANDASILVA,2024-08-04T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-675881874-chevrolet-onix-2022-10t-hb-ltz-_JM,Pocos kilometraje,Gama media,23023.333333333332,9.222527870276526
1207,MLU687490340,Chevrolet Onix,USD,13700.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,72500,78 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,1783905518,MEGACARS2374,2024-11-19T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-687490340-chevrolet-onix-_JM,Moderado kilometraje,Gama media,18990.0,27.85676671932596
1208,MLU642311039,Chevrolet Onix 1.0 Lt 78cv,USD,12200.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2017,110000,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,163653903,VENTAS CARRICA,2024-11-05T16:50:39.497Z,gold,https://auto.mercadolibre.com.uy/MLU-642311039-chevrolet-onix-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,35.75566087414428
1209,MLU681917182,Chevrolet Onix Año  2022 1.0t Hb Ltz Con Solo 15.000km Nuevo,USD,20900.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2022,15000,115 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,588872499,AMAYAPUENTE VENTASJOSE,2024-10-05T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-681917182-chevrolet-onix-ano-2022-10t-hb-ltz-con-solo-15000km-nuevo-_JM,Pocos kilometraje,Gama media,23023.333333333332,9.222527870276526
1210,MLU683317342,Chevrolet Onix 1.0 Lt 78cv,USD,12200.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2017,116313,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,1582558523,AVENIDAAVENIDA20231208144828,2024-10-19T14:56:07.761Z,gold,https://auto.mercadolibre.com.uy/MLU-683317342-chevrolet-onix-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,35.75566087414428
1211,MLU683151702,Chevrolet Onix Lt Full !!! Iguala Okm !!!,USD,15500.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2023,29000,78 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,54962108,PEREIRA AUTOMOVILES,2024-10-16T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-683151702-chevrolet-onix-lt-full-iguala-okm--_JM,Pocos kilometraje,Gama media,18990.0,18.37809373354397
1212,MLU682033838,Chevrolet Onix Lt Full  !!! Igual A Okm !!!,USD,14900.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2023,37000,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,54962108,PEREIRA AUTOMOVILES,2024-10-08T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-682033838-chevrolet-onix-lt-full-igual-a-okm--_JM,Pocos kilometraje,Gama media,18990.0,21.5376513954713
1213,MLU687675816,Chevrolet Onix Rs Turbo Extra Full !!! Como Nuevo !!!,USD,19900.0,Chevrolet,Onix,1.0t Rs,Usado,2022,65000,115 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,54962108,PEREIRA AUTOMOVILES,2024-11-19T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687675816-chevrolet-onix-rs-turbo-extra-full-como-nuevo--_JM,Moderado kilometraje,Gama media,23690.0,15.998311523849726
1214,MLU687198830,Chevrolet Onix Ltz 1.4 2014 Impecable!,USD,12900.0,Chevrolet,Onix,Ltz,Usado,2014,119000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,4,Sí,Marrón,Tienda no oficial,226070249,AUTOMOTORA MASAUTOS,2024-11-14T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687198830-chevrolet-onix-ltz-14-2014-impecable-_JM,Bastante kilometraje,Gama media,23190.0,44.372574385511
1215,MLU681921316,Chevrolet Onix Plus Premier 1.0 Turbo At 1000 Cc 115 Hp !!,USD,20890.0,Chevrolet,Onix plus,1.0T Premier At,Usado,2021,60000,115 hp,Automática,Delantera,Nafta,4,Sí,Rojo,Tienda no oficial,1019992955,DIEGO IGLESIAS.AUTOMÓVILES,2024-10-05T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-681921316-chevrolet-onix-plus-premier-10-turbo-at-1000-cc-115-hp--_JM,Moderado kilometraje,Gama media,26490.0,21.140052850132125
1216,MLU685787476,Chevrolet Onix,USD,12990.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2017,59500,potencia_no_especificado,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Blanco,Tienda no oficial,628884093,SAMA4574239,2024-08-03T04:00:15.098Z,silver,https://auto.mercadolibre.com.uy/MLU-685787476-chevrolet-onix-_JM,Moderado kilometraje,Gama media,18990.0,31.595576619273302
1217,MLU686298212,Chevrolet Onix Lt 1.0 2017 Muy Buen Estado! - Fontes,USD,12400.0,Chevrolet,Onix,LT,Usado,2017,156000,78 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,119492154,FONTES CHEVROLET,2024-11-05T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-686298212-chevrolet-onix-lt-10-2017-muy-buen-estado-fontes-_JM,Bastante kilometraje,Gama media,18990.0,34.70247498683518
1218,MLU682629528,Chevrolet Onix Turbo Nuevo Amaya ,USD,19500.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2022,39000,115 hp,Manual,Delantera,Nafta,4,Sí,Rojo,Tienda no oficial,87208420,AMAYAMOTORS,2024-10-13T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-682629528-chevrolet-onix-turbo-nuevo-amaya-_JM,Pocos kilometraje,Gama media,23023.333333333332,15.303315477052262
1219,MLU640860839,Chevrolet Ónix Ltz ,USD,19500.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2022,39000,115 hp,Manual,Delantera,Nafta,4,Sí,Rojo,Tienda no oficial,747336689,AMAYASELECCIONADOS,2024-10-12T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-640860839-chevrolet-onix-ltz-_JM,Pocos kilometraje,Gama media,23023.333333333332,15.303315477052262
1220,MLU679553110,Chevrolet Onix 1.0t Rs - Financio / Permuto,USD,19990.0,Chevrolet,Onix,1.0t Rs,Usado,2022,40000,115 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,73680556,PUNTO-CARRASCO,2024-09-07T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-679553110-chevrolet-onix-10t-rs-financio-permuto-_JM,Pocos kilometraje,Gama media,23690.0,15.618404390037991
1221,MLU685220048,Chevrolet Onix Ltz 1.4 2013 Impecable!,USD,11900.0,Chevrolet,Onix,Ltz,Usado,2013,166000,98 hp,Manual,control_traccion_no_especificado,Nafta,5,Sí,Blanco,Tienda no oficial,33390116,CHEVROLET PAYSANDÚ,2024-10-29T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685220048-chevrolet-onix-ltz-14-2013-impecable-_JM,Bastante kilometraje,Gama media,23190.0,48.6847779215179
1222,MLU684742722,Chevrolet Onix 1.0 Lt 78cv,USD,13400.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,99000,78 hp,Manual,Delantera,Nafta,5,Sí,Plateado,Tienda no oficial,1122871715,UNIQUEGARAGE,2024-10-24T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-684742722-chevrolet-onix-10-lt-78cv-_JM,Moderado kilometraje,Gama media,18990.0,29.43654555028963
1223,MLU682825508,Chevrolet Onix Ltz,USD,10500.0,Chevrolet,Onix,Ltz,Usado,2014,138000,potencia_no_especificado,transmision_no_especificado,control_traccion_no_especificado,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,75881550,CIN_TEX,2024-08-15T04:07:59.042Z,silver,https://auto.mercadolibre.com.uy/MLU-682825508-chevrolet-onix-ltz-_JM,Bastante kilometraje,Gama media,23190.0,54.72186287192755
1224,MLU641945641,Chevrolet Onix Ltz 1.4 Retira Con Usd 6450,USD,12900.0,Chevrolet,Onix,Ltz,Usado,2015,139800,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Blanco,Tienda no oficial,149216512,GALBO MOTORS,2024-10-30T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-641945641-chevrolet-onix-ltz-14-retira-con-usd-6450-_JM,Bastante kilometraje,Gama media,23190.0,44.372574385511
1225,MLU687377300,Chevrolet Onix 2018 1.0 Lt 78cv,USD,12800.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,130000,78 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,46641171,PABLINTHEONE,2024-08-18T04:00:11.899Z,silver,https://auto.mercadolibre.com.uy/MLU-687377300-chevrolet-onix-2018-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,32.59610321221695
1226,MLU684192958,Chevrolet Onix Lt 1.2 2022 Impecable!,USD,17500.0,Chevrolet,Onix,LT,Usado,2022,56000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Azul,Tienda no oficial,313726744,CHEVROLET FLORIDA,2024-10-22T22:08:40.196Z,silver,https://auto.mercadolibre.com.uy/MLU-684192958-chevrolet-onix-lt-12-2022-impecable-_JM,Moderado kilometraje,Gama media,18990.0,7.846234860452871
1227,MLU684402256,Chevrolet Onix 2018 1.0 Lt 78cv,USD,12900.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,95000,78 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,16567293,NADIA SIL,2024-08-09T13:05:31.885Z,silver,https://auto.mercadolibre.com.uy/MLU-684402256-chevrolet-onix-2018-10-lt-78cv-_JM,Moderado kilometraje,Gama media,18990.0,32.069510268562404
1228,MLU675384302,Chevrolet Onix 2019 1.0 Lt 78cv,USD,12200.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2019,100000,78 hp,Manual,Delantera,Nafta,5,Sí,Gris,Tienda no oficial,10540714,PROAAUTOMOVILES,2024-07-27T15:15:52.698Z,silver,https://auto.mercadolibre.com.uy/MLU-675384302-chevrolet-onix-2019-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,35.75566087414428
1229,MLU686804648,Chevrolet Onix Lt Garzón Automóviles ,USD,13600.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,63700,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,746797491,GARZÓNAUTOMÓVILES,2024-11-08T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-686804648-chevrolet-onix-lt-garzon-automoviles-_JM,Moderado kilometraje,Gama media,18990.0,28.383359662980517
1230,MLU685351466,Chevrolet Onix 1.4 Lt 2015 Gris Único Dueño - Ref: 3078,USD,11900.0,Chevrolet,Onix,LT,Usado,2015,104000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,5,Sí,Gris,Tienda no oficial,463390627,CAR PLUS_AUTOMÓVILES,2024-10-30T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685351466-chevrolet-onix-14-lt-2015-gris-unico-dueno-ref-3078-_JM,Bastante kilometraje,Gama media,18990.0,37.33543970510795
1231,MLU642229051,Chevrolet Onix 2016 1.0 Lt 78cv,USD,11400.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2016,109500,78 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,321968485,VIRO7848052,2024-08-05T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642229051-chevrolet-onix-2016-10-lt-78cv-_JM,Bastante kilometraje,Gama media,18990.0,39.968404423380726
1232,MLU642465139,Chevrolet Onix Plus 1.0t Premier At,USD,20900.0,Chevrolet,Onix plus,1.0T Premier At,Usado,2021,59000,115 hp,Automática,Delantera,Nafta,4,Sí,Azul,Tienda no oficial,684418637,JOVAR2022,2024-08-08T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642465139-chevrolet-onix-plus-10t-premier-at-_JM,Moderado kilometraje,Gama media,26490.0,21.102302755756888
1233,MLU687211996,Chevrolet Onix 2024 1.0t Rs,USD,22800.0,Chevrolet,Onix,1.0t Rs,Usado,2024,2000,115 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,106614447,GARCIAMATIAS27,2024-08-16T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687211996-chevrolet-onix-2024-10t-rs-_JM,Como nuevo,Gama media,23690.0,3.7568594343604897
1234,MLU685185854,Chevrolet Onix 2022 1.0t Rs,USD,18860.0,Chevrolet,Onix,1.0t Rs,Usado,2022,30000,115 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,28844229,BAZONE126,2024-07-31T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685185854-chevrolet-onix-2022-10t-rs-_JM,Pocos kilometraje,Gama media,23690.0,20.388349514563107
1235,MLU642678233,Chevrolet Onix 1.0 Lt 78cv,USD,12500.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,73600,78 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,517352240,ROMA7716155,2024-08-15T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642678233-chevrolet-onix-10-lt-78cv-_JM,Moderado kilometraje,Gama media,18990.0,34.17588204318062
1236,MLU641823463,Chevrolet Onix 1.0t Hb Ltz,USD,21000.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2024,7800,115 hp,Manual,Delantera,Nafta,4,Sí,Rojo,Tienda no oficial,233787794,GICE9347875,2024-07-31T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-641823463-chevrolet-onix-10t-hb-ltz-_JM,Como nuevo,Gama media,23023.333333333332,8.788185898363974
1237,MLU687113180,Chevrolet Onix Lt 1.0 Mt6 2018  ,USD,13390.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2018,60000,78 hp,Manual,Delantera,Nafta,5,Sí,Plateado,Tienda no oficial,262901740,MACA7145793,2024-08-14T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687113180-chevrolet-onix-lt-10-mt6-2018-_JM,Moderado kilometraje,Gama media,18990.0,29.48920484465508
1238,MLU686875036,Chevrolet Onix 2022 1.0t Hb Ltz,USD,16950.0,Chevrolet,Onix,1.0T Hb Ltz,Usado,2022,76000,115 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,43465158,CGZFOTOS,2024-08-11T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-686875036-chevrolet-onix-2022-10t-hb-ltz-_JM,Moderado kilometraje,Gama media,23023.333333333332,26.37903576082235
1239,MLU686727486,Chevrolet Onix Plus 1.0t Premier At,USD,20900.0,Chevrolet,Onix plus,1.0T Premier At,Usado,2023,65000,115 hp,Automática,Delantera,Nafta,4,Sí,Rojo,Tienda no oficial,231945415,RENZO PIT,2024-08-10T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-686727486-chevrolet-onix-plus-10t-premier-at-_JM,Moderado kilometraje,Gama media,26490.0,21.102302755756888
1240,MLU641701011,Chevrolet Onix 2017 1.0 Lt 78cv,USD,12300.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2017,76000,78 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,1786736858,FLEDANIS,2024-07-28T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-641701011-chevrolet-onix-2017-10-lt-78cv-_JM,Moderado kilometraje,Gama media,18990.0,35.229067930489734
